username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Annie123081,"Atlanta, Georgia",USA,5,5.0,5.0,5.0,null,"I treated my husband to a special birthday dinner here. We had reservations outside on the patio but the weather did not cooperate. We were seated inside at a table where it was a bit difficult to see outside and when the staff saw us keep getting up to look outside they moved us to another table that was fantastic. 
The service was impeccable. We had two appetizers and then the Sea Bass and Lamb. We shared the dishes and just loved all of it.
This is a special restaurant. It is expensive but I feel worth the price for the atmosphere, service and just in general feeling very pampered for an evening.",,May 2019
breakwater1,"London, United Kingdom",United Kingdom,5,null,null,null,null,Superb food. Extensive wine list. Incredible service and views. Waiters were very attentive and the whole thing was a dining theatre. Highly recommend.,,May 2019
Stephen,"Sharon, Canada",Canada,5,null,null,null,null,dinner overlooking old city walls. great food and service but a bit expensive compared to other fine dining in Dubrovnik.,,May 2019
Emily G,"Columbia, Missouri",USA,5,5.0,5.0,5.0,null,"My husband and I booked a reservation at Nautika for our four year wedding anniversary. We requested the best table, and they did not disappoint. The views of Pile (BlackWater) Bay are incredible. The service at Nautika is also amazing. I was at a loss of words at how wonderful our waiter was. I believe his name was Mario (its been a week since we dined there). The cocktails were out of this world, we are not wine people, but the wine list was amazing. The cocktails were presented in such a unique way and such a flare to them. The food was also increidble. I ordered the Lobseter and my husband the Sea Bass. We also ordered a selection of cold apps and soups and the chocolate dessert - oh my heaven. One of the best things I have ever eaten. The food, staff and and the ambiance were perfect. They made the night so special for us.",,May 2019
Kristina T.,"London, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"Had an absolutely wonderful dining experience at Nautika. The lights, magnificent views and live music create an atmosphere of luxury and relaxation. The staff are incredibly professional, friendly and knowledgeable: from menu recommendations to general tips about Dubrovnik. We were extremely pleased with the level of service, comparable to the best restaurants in the world. The dishes were extremely fresh and delicious, their presentation sophisticated and classy. The experience was definitely a memorable one, in the best way possible!",,May 2019
Emily,"Houston, Texas",USA,5,null,5.0,5.0,null,"There are not enough great things that I can say about Nautika. My Mom and I visited Dubrovnik recently and booked a dinner reservation at Nautika. Our table was seated outside overlooking the old city and cliffs and was stunning. The sommelier, our waiter, and other staff members had comprehensive knowledge of the wine list, food, and dessert menus, and helped guide us in our recommendations throughout the evening. The truffle pasta is the best I've ever had - make sure to order it! Furthermore, our server and restaurant manager Tomislav gave us an olive oil tasting so we could determine which olive oils we liked best - this was SO nice and we really appreciated the great service. Nautika will be the first restaurant I visit the next time I'm in Dubrovnik - five stars all around!",,May 2019
MinnaK00,"Helsinki, Finland",Finland,3,null,null,null,null,"The view was awesome and the personnel extremely friendly, polite and professional. Unfortunately the food was only ok, not excellent for it's tase, although very beautiful - altogether excessive price.",,May 2019
Michael Casey,"Harlow, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,We went to Nautika to celebrate our tenth weeding anniversary and they made our night very special. It was a rainy evening but they did not allow that to rain on our parade. The waiter was very personable. The food excellent. Thank you.,,May 2019
TiaMaria01,"Doune, United Kingdom",United Kingdom,5,null,null,null,null,"Everything about our meal at Nautika was wonderful - the service, the ambiance, the wine and the food! We booked early and were lucky to get a table right on the front row of the terrace overlooking the fort. It was a truly memorable evening and one of the best meals we have ever had!",,May 2019
IanFishwick,"Royal Tunbridge Wells, United Kingdom",United Kingdom,5,null,null,null,null,"Conde Nast named Nautika as the 5th most romantic restaurant in the world. Situated just outside the medieval Pile Gate, the best tables overlook the sea facing a giant rock with a fort on top that is beautifully lit up at night. 

The food is great and the service exceptional. You simply must go. We had a lovely chat with the manager and his team. Later we strolled the medieval City and stopped for a glass of wine. When I went to pay I was stunned to be told that a guy from Nautika had quietly paid our bill and then left without telling us. Utterly amazing.",,May 2019
lelbc,null,null,5,null,null,null,null,"Had the perfect evening at nautika last night. The service was fantastic, we felt very well looked after. the food delicious and the views stunning... lovely atmosphere, a wonderful end to our holiday would love to come back!",,May 2019
Taryn R,null,null,5,null,null,null,null,"My husband and I enjoyed a wonderful meal at Nautika. Make your reservation far in advance as you can and request a table on the outer edge for the best views. I'd also recommend opting for an earlier seating to enjoy the sunset. Our meal was excellent- we had a couple wonderful starters and the chef's white fish recommendation of grilled John Dory. The skin was to die for. Also, take advantage of the sommelier on staff, he recommended a fantastic wine (the best we had in Croatia).",,May 2019
