username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Oliver Emmons,null,null,4,null,null,null,null,"Quality restaurant serving quality food, the service was amazing and very attentive especially our waiter Marco who did what ever he could for us to feel as comfortable as possible. Also the Pino coladas are to die for!!",,May 2022
Ema,"Bonneville, France",France,5,null,null,null,null,"We really enjoyed our dinner thanks to the magical view from the restaurant, great service and perfect food. Hope to return soon!",,Sep 2021
Jeremiah Apostolovich,Florida,USA,5,null,null,null,null,"Beautiful restaurant by the sea. We came on the recommendation of a friend. The food is delicious, no objections. Waiters tidy always at your service and always smiling. I definitely recommend this restaurant.",,May 2022
Egemen1,"Utrecht, The Netherlands",The Netherlands,5,null,null,null,null,"Great view, great service! We really liked it and we ended up going there for three times: one time for breakfast, one time for coffee and desert and one time for cheese and wine in the late evening. Especially cheese plate with wine in the night view was very romantic. The service was also very attentive and professional. If we had stayed longer in Dubrovnik, we would have gone for the fourth time for dinner.",,Apr 2022
Silversurfer020,"Darlington, United Kingdom",United Kingdom,5,null,null,null,null,On our first night in beautiful Dubrovnik we came across this restaurant whilst looking around the harbour area. A very warm welcome led to excellent food with perfect attentive service. Highly recommend.,,Apr 2022
Jennifer-Clare,Bristol,Bristol,5,null,null,null,null,"Lovely people watching spot and good service - Stopped for a coffee, cake and an amazing hot chocolate - Reasonably priced for location",,Apr 2022
Tom,"Gijon, Spain",Spain,5,null,null,null,null,The staff were fantastic and the food was just unbelievable. Professionalism and meticulousness in their place. Be sure to visit this restaurant when you come to Dubrovnik because you will be delighted and I definitely recommend this restaurant.,,Apr 2022
Anthony40,null,null,5,null,null,null,null,"Everything we had here was absolutely exquisite and the presentation was outstanding. 

Fish stew and Salmon fillet  exceeded expectations. The prices are good for the amount of food and the quality. 

Our waiter  was great. Funny and attentive.

Highly recommend!",,Apr 2022
mydayjob,"Ponte Vedra Beach, Florida",USA,3,3.0,5.0,3.0,null,"We were there on a windy evening and they put out the heaters but still lots of stuff flying off the tables. Felt bad for the people who were trying to have a special occasion meal. The location is great, beautiful views of fort and boats. Service was very nice and the waiter was lovely. Wine recommendations were good. 

However, for the price, the food was average. Nobody really had anything especially nice to say about their food in our group of 4. It was fine, but not memorable. We were ready to leave by the time the meal was over. Probably better spots to eat, but worth have a drink or two here.",,Apr 2022
jv425,"Louisville, Kentucky",USA,5,4.0,5.0,4.0,null,"We ate here our first night and this set a pretty high standard for the remaining time in Dubrovnik. Wonderful view with tremendous service. Our meal was really good but what set it apart was our waiter. Extremely knowledgeable about wines and meal choices. Returned for a breakfast, and got discount for return. Would highly recommend.",,Apr 2022
Jim H,"Portsmouth, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,We had 4 meals out in Dubrovnik and our meal here was by far the best we had. When we looked at the menu it seemed quite limited but i suppose if you do a few dishes well you don't need many. We had the Veal and Fillet steak and both were cooked perfectly and the Croatian sauvignon we had was truly superb. I would especially have to applaud the service as our waiter was attentive informative and extremely friendly. Based on where it is situated the overall cost was really good value as well.,,Apr 2022
Pspon,null,null,5,5.0,5.0,5.0,null,"Pleasant and professional staff. Excellent fish stew! Beautiful view! Requested a Hugo cocktail and the waiter suggested I try a Croatian Hugo. Delightful, refreshing and floral. Happy he suggested that.",,Apr 2022
Glynn W,"Torquay, England",England,5,null,null,null,null,"Everything is in the title……
Incredible Service - Impossible to be more polite, helpful & friendly……. they’re very on the ball!!
Amazing Food!!!
Idyllic views - You will struggle to find a better view, it’s picture postcard!!!",,Apr 2022
Charmaine S,null,null,5,null,null,null,null,The service was wonderful. We had the seafood risotto which was perfectly cooked. Gorgeous location which is also a bonus.,,Apr 2022
GeorgieB,"Bristol, United Kingdom",United Kingdom,4,null,null,null,null,Charming little restaurant where you can sit harbour side or street side within the old city. Staff were very attentive and friendly. The menu was small but there was plenty of choice for all dietary needs. We went for the mushroom and truffle linguine and the bourbon beef gnocchi. A beautiful setting to watch the world go by. The meal was very reasonably priced we paid around £30 including wine. I was expecting to pay nearer £50 for the service we got.,,Apr 2022
ArronH37,"Shrewsbury, United Kingdom",United Kingdom,5,null,null,null,null,"Excellent attentive service by Ante Kristijan. The meals were delicious. This was our second time returning after a great experience. We dined with gluten free, dairy free and vegan party members and nothing was too much trouble. Ante was knowledgeable on the wine pairings and made great reccomendations. True old world european service that we couldn't ask more of. We didnt need to pour our own wine once throughout the night and this experience completed our holiday and solidified our love of Dubrovnik.",,Apr 2022
KW,United Kingdom,United Kingdom,5,null,null,null,null,"Couple of nights ago had this dream dining experience, Amazing food and scenery lifted to the next level by the most attentive and caring staff , the two waiters with their magical touch made the evening very special and unforgettable with the attention to details and words of wisdom and kindness . Thank you !",,Apr 2022
Tarina C,"Grantham, United Kingdom",United Kingdom,4,null,null,null,null,"Booked here after a long day trip to Mostar. The restaurant were very accommodating as we were late and needed to change the time. Service was impeccable and staff offered to explain the menu if we needed it. I needed some info on whether I would need a side dish with my main and they definitely didn’t try to encourage ordering more, they explained that this was enough on its own. The sea bass is so different to what we get in the UK - so tasty and meaty. 
It’s a beautiful setting to eat.",,Apr 2022
Yasmin B,"Plymouth, United Kingdom",United Kingdom,5,null,null,null,null,"Breakfast with a dreamy view!
We stumbled upon this place and decided to have it as our breakfast spot. We were very impressed with the great service and food. We got free pastries with lots of condiment options. But that view just made it 🤩",,Apr 2022
Michael G,"Pisarovina, Croatia",Croatia,5,5.0,5.0,5.0,null,"Oh my goodness, where to start? 

It's a really amazing restaurant! The food is literally to die for. Their truffle pasta & salmon was soo good, I wanted to order more. And their prosciutto and Dalmatian cheese was some of the best I had in the whole of Croatia - it was surprisingly addicting; And I'm not even a cheese person. 

And not only that, but the service was 1st class, and very outstanding. The staffs, Ivan, Stefan, Ante, were all very accommodating and really gave good 1st class service. They do their jobs very well. 

As for the location, what more can you ask for? It's situated right in the heart of all the action and perhaps the most beautiful part in Dubrovnik. Not to mention, the music was superb; They played really nice jazz, chill lounge, Schwarz & Funk, bossa nova, etc, and not just generic youtube BGM piano lists. 

Perhaps the only con I have is that it's on the pricier side; (Wines start at a minimum of 220 kunas) but it's what you expect from such an amazing place and it's really worth it. 

Will highly recommend!",,Apr 2022
